sample	entrez	no_ALL_muts	no_NSI_muts	no_NTDam_muts	no_TRUNC_muts	no_GOF_muts	Copy_number	CNVGain	CNVLoss
sim8	51230	0	0	0	0	0	6	0	0
sim8	51289	0	0	0	0	0	23	1	0
sim8	51384	0	0	0	0	0	4	0	0
sim8	51460	0	0	0	0	0	13	1	0
sim8	51566	0	0	0	0	0	16	1	0
sim8	51599	0	0	0	0	0	16	1	0
sim8	54205	0	0	0	0	0	13	1	0
sim8	54363	0	0	0	0	0	6	0	0
sim8	54443	0	0	0	0	0	12	1	0
sim8	54464	0	0	0	0	0	6	0	0
sim8	54470	0	0	0	0	0	14	1	0
sim8	54664	0	0	0	0	0	14	1	0
sim8	54682	0	0	0	0	0	13	1	0
sim8	54756	0	0	0	0	0	13	1	0
sim8	54800	0	0	0	0	0	16	1	0
sim8	54821	0	0	0	0	0	12	1	0
sim8	54888	0	0	0	0	0	16	1	0
sim8	54967	0	0	0	0	0	12	1	0
sim8	55075	0	0	0	0	0	6	0	0
sim8	55359	0	0	0	0	0	21	1	0
sim8	55365	0	0	0	0	0	17	1	0
sim8	55593	0	0	0	0	0	14	1	0
sim8	55665	0	0	0	0	0	12	1	0
sim8	55698	0	0	0	0	0	12	1	0
sim8	55726	0	0	0	0	0	15	1	0
sim8	55824	0	0	0	0	0	17	1	0
sim8	56062	0	0	0	0	0	14	1	0
sim8	56243	0	0	0	0	0	14	1	0
sim8	56288	0	0	0	0	0	12	1	0
sim8	56474	0	0	0	0	0	14	1	0
sim8	56477	0	0	0	0	0	12	1	0
sim8	56670	0	0	0	0	0	15	1	0
sim8	56922	0	0	0	0	0	4	0	0
sim8	56925	0	0	0	0	0	15	1	0
sim8	57002	0	0	0	0	0	12	1	0
sim8	57115	0	0	0	0	0	15	1	0
sim8	57121	0	0	0	0	0	21	1	0
sim8	57209	0	0	0	0	0	14	1	0
sim8	57216	0	0	0	0	0	13	1	0
sim8	57539	0	0	0	0	0	4	0	0
sim8	57551	0	0	0	0	0	8	0	0
sim8	57554	0	0	0	0	0	7	0	0
sim8	57575	0	0	0	0	0	3	0	0
sim8	57616	0	0	0	0	0	6	0	0
sim8	57631	0	0	0	0	0	32	1	0
sim8	59284	0	0	0	0	0	4	0	0
sim8	63904	0	0	0	0	0	12	1	0
sim8	63979	0	0	0	0	0	12	1	0
sim8	64110	0	0	0	0	0	16	1	0
sim8	64151	0	0	0	0	0	12	1	0
sim8	64393	0	0	0	0	0	22	1	0
sim8	64648	0	0	0	0	0	13	1	0
sim8	64747	0	0	0	0	0	15	1	0
sim8	64902	0	0	0	0	0	12	1	0
sim8	79047	0	0	0	0	0	16	1	0
sim8	79072	0	0	0	0	0	12	1	0
sim8	79605	0	0	0	0	0	13	1	0
sim8	79723	0	0	0	0	0	14	1	0
sim8	79762	0	0	0	0	0	13	1	0
sim8	79848	0	0	0	0	0	6	0	0
sim8	79868	0	0	0	0	0	14	1	0
sim8	79917	0	0	0	0	0	12	1	0
sim8	79933	0	0	0	0	0	5	0	0
sim8	79943	0	0	0	0	0	17	1	0
sim8	79957	0	0	0	0	0	13	1	0
sim8	80209	0	0	0	0	0	3	0	0
sim8	80824	0	0	0	0	0	13	1	0
sim8	81448	0	0	0	0	0	13	1	0
sim8	81570	0	0	0	0	0	15	1	0
sim8	81626	0	0	0	0	0	13	1	0
sim8	83692	0	0	0	0	0	13	1	0
sim8	83857	0	0	0	0	0	15	1	0
sim8	84059	0	0	0	0	0	4	0	0
sim8	84070	0	0	0	0	0	15	1	0
sim8	84107	0	0	0	0	0	15	1	0
sim8	84124	0	0	0	0	0	15	1	0
sim8	84460	0	0	0	0	0	14	1	0
sim8	84548	0	0	0	0	0	12	1	0
sim8	84679	0	0	0	0	0	14	1	0
sim8	84684	0	0	0	0	0	12	1	0
sim8	84893	0	0	0	0	0	14	1	0
sim8	84919	0	0	0	0	0	13	1	0
sim8	85025	0	0	0	0	0	12	1	0
sim8	85315	0	0	0	0	0	15	1	0
sim8	85397	0	0	0	0	0	13	1	0
sim8	85439	1	1	1	0	0	2	0	0
sim8	85476	0	0	0	0	0	14	1	0
sim8	89857	0	0	0	0	0	20	1	0
sim8	90441	0	0	0	0	0	23	1	0
sim8	90737	0	0	0	0	0	12	1	0
sim8	91966	0	0	0	0	0	12	1	0
sim8	92002	0	0	0	0	0	13	1	0
sim8	92129	0	0	0	0	0	32	1	0
sim8	93035	0	0	0	0	0	9	0	0
sim8	93185	0	0	0	0	0	20	1	0
sim8	93474	0	0	0	0	0	13	1	0
sim8	94030	0	0	0	0	0	7	0	0
sim8	94122	0	0	0	0	0	13	1	0
sim8	114327	0	0	0	0	0	15	1	0
sim8	114569	0	0	0	0	0	17	1	0
sim8	114801	0	0	0	0	0	4	0	0
sim8	114926	0	0	0	0	0	3	0	0
sim8	114928	0	0	0	0	0	32	1	0
sim8	115330	0	0	0	0	0	13	1	0
sim8	115727	0	0	0	0	0	27	1	0
sim8	116138	0	0	0	0	0	7	0	0
sim8	116931	0	0	0	0	0	15	1	0
sim8	117157	0	0	0	0	0	23	1	0
sim8	120787	0	0	0	0	0	7	0	0
sim8	122553	0	0	0	0	0	17	1	0
sim8	125962	0	0	0	0	0	4	0	0
sim8	126375	0	0	0	0	0	16	1	0
sim8	126859	0	0	0	0	0	18	1	0
sim8	128153	0	0	0	0	0	13	1	0
sim8	131920	0	0	0	0	0	16	1	0
sim8	133746	0	0	0	0	0	3	0	0
sim8	134111	0	0	0	0	0	16	1	0
sim8	134121	0	0	0	0	0	13	1	0
sim8	134147	0	0	0	0	0	12	1	0
sim8	135932	0	0	0	0	0	14	1	0
sim8	137362	0	0	0	0	0	32	1	0
sim8	137835	0	0	0	0	0	17	1	0
sim8	137902	0	0	0	0	0	7	0	0
sim8	139065	0	0	0	0	0	12	1	0
sim8	140710	0	0	0	0	0	5	0	0
sim8	144195	0	0	0	0	0	21	1	0
sim8	145282	0	0	0	0	0	22	1	0
sim8	148003	0	0	0	0	0	18	1	0
sim8	148738	0	0	0	0	0	13	1	0
sim8	148753	0	0	0	0	0	18	1	0
sim8	149371	0	0	0	0	0	13	1	0
sim8	151050	0	0	0	0	0	4	0	0
sim8	151613	0	0	0	0	0	25	1	0
sim8	151790	0	0	0	0	0	14	1	0
sim8	152330	0	0	0	0	0	15	1	0
sim8	153571	0	0	0	0	0	12	1	0
sim8	153657	0	0	0	0	0	23	1	0
sim8	157753	0	0	0	0	0	17	1	0
sim8	159013	0	0	0	0	0	14	1	0
sim8	159091	0	0	0	0	0	10	0	0
sim8	160518	0	0	0	0	0	6	0	0
sim8	163479	0	0	0	0	0	6	0	0
sim8	167359	0	0	0	0	0	12	1	0
sim8	170626	0	0	0	0	0	14	1	0
sim8	170960	0	0	0	0	0	13	1	0
sim8	200030	0	0	0	0	0	13	1	0
sim8	201191	0	0	0	0	0	4	0	0
sim8	203102	0	0	0	0	0	13	1	0
sim8	203111	0	0	0	0	0	17	1	0
sim8	203547	0	0	0	0	0	13	1	0
sim8	219623	0	0	0	0	0	6	0	0
sim8	221336	0	0	0	0	0	24	1	0
sim8	222235	0	0	0	0	0	15	1	0
sim8	222950	0	0	0	0	0	10	0	0
sim8	253260	0	0	0	0	0	12	1	0
sim8	253769	0	0	0	0	0	6	0	0
sim8	254065	0	0	0	0	0	12	1	0
sim8	259217	0	0	0	0	0	4	0	0
sim8	259293	0	0	0	0	0	21	1	0
sim8	261729	0	0	0	0	0	23	1	0
sim8	266977	0	0	0	0	0	16	1	0
sim8	283471	0	0	0	0	0	15	1	0
sim8	284323	0	0	0	0	0	18	1	0
sim8	284348	0	0	0	0	0	5	0	0
sim8	284958	0	0	0	0	0	12	1	0
sim8	285175	0	0	0	0	0	4	0	0
sim8	285464	0	0	0	0	0	13	1	0
sim8	286527	0	0	0	0	0	30	1	0
sim8	338596	0	0	0	0	0	15	1	0
sim8	340390	0	0	0	0	0	17	1	0
sim8	344901	0	0	0	0	0	12	1	0
sim8	344905	0	0	0	0	0	15	1	0
sim8	348980	0	0	0	0	0	12	1	0
sim8	375449	0	0	0	0	0	6	0	0
sim8	375567	0	0	0	0	0	15	1	0
sim8	375607	0	0	0	0	0	19	1	0
sim8	389161	0	0	0	0	0	16	1	0
sim8	389177	0	0	0	0	0	16	1	0
sim8	389677	0	0	0	0	0	17	1	0
sim8	391112	0	0	0	0	0	13	1	0
sim8	399473	0	0	0	0	0	27	1	0
sim8	399726	0	0	0	0	0	14	1	0
sim8	400793	0	0	0	0	0	23	1	0
sim8	401081	0	0	0	0	0	13	1	0
sim8	401262	0	0	0	0	0	23	1	0
sim8	402415	0	0	0	0	0	16	1	0
sim8	440073	0	0	0	0	0	21	1	0
sim8	441061	0	0	0	0	0	23	1	0
sim8	441234	0	0	0	0	0	12	1	0
sim8	441669	0	0	0	0	0	5	0	0
sim8	441925	0	0	0	0	0	13	1	0
sim8	474343	0	0	0	0	0	14	1	0
sim8	541578	0	0	0	0	0	12	1	0
sim8	613211	0	0	0	0	0	22	1	0
sim8	643836	0	0	0	0	0	4	0	0
sim8	644150	0	0	0	0	0	12	1	0
sim8	644353	0	0	0	0	0	30	1	0
sim8	646588	0	0	0	0	0	12	1	0
sim8	647309	0	0	0	0	0	15	1	0
sim8	653082	0	0	0	0	0	12	1	0
sim8	727897	0	0	0	0	0	6	0	0
sim8	727957	0	0	0	0	0	17	1	0
sim8	728036	0	0	0	0	0	32	1	0
sim8	728239	0	0	0	0	0	15	1	0
sim8	728712	0	0	0	0	0	13	1	0
sim8	100132304	0	0	0	0	0	12	1	0
sim8	100132963	0	0	0	0	0	13	1	0
sim8	100133053	0	0	0	0	0	13	1	0
sim8	100288524	0	0	0	0	0	14	1	0
sim8	100463482	0	0	0	0	0	14	1	0
sim8	100533105	0	0	0	0	0	12	1	0
sim8	100533467	0	0	0	0	0	3	0	0
sim8	105373377	0	0	0	0	0	12	1	0
sim80	40	1	1	1	0	0	2	0	0
sim80	114	0	0	0	0	0	8	1	0
sim80	185	0	0	0	0	0	5	1	0
sim80	407	0	0	0	0	0	5	1	0
sim80	477	0	0	0	0	0	4	0	0
sim80	730	1	1	1	0	0	2	0	0
sim80	735	0	0	0	0	0	10	1	0
sim80	773	1	1	1	1	0	2	0	0
sim80	959	0	0	0	0	0	5	1	0
sim80	1008	2	2	1	0	0	2	0	0
sim80	1009	1	1	1	0	0	2	0	0
sim80	1108	1	1	1	0	0	2	0	0
sim80	1285	1	1	0	0	0	2	0	0
sim80	1310	1	1	1	1	0	2	0	0
sim80	1520	0	0	0	0	0	6	1	0
sim80	1580	1	1	1	0	0	2	0	0
sim80	1585	1	1	0	0	0	2	0	0
sim80	1654	1	1	1	0	0	2	0	0
sim80	1795	1	1	1	0	0	2	0	0
sim80	1894	0	0	0	0	0	4	0	0
sim80	2011	1	1	1	0	0	2	0	0
sim80	2033	1	1	1	1	0	2	0	0
sim80	2042	1	1	0	0	0	2	0	0
sim80	2047	1	1	1	0	0	2	0	0
sim80	2049	1	1	1	0	0	2	0	0
sim80	2188	0	0	0	0	0	4	0	0
sim80	2212	0	0	0	0	0	5	1	0
sim80	2631	1	1	1	1	0	4	0	0
sim80	2669	0	0	0	0	0	4	0	0
sim80	2695	0	0	0	0	0	5	1	0
sim80	2803	1	1	1	1	0	2	0	0
sim80	2831	0	0	0	0	0	5	1	0
sim80	2889	1	1	1	1	0	2	0	0
sim80	3038	1	1	1	1	0	2	0	0
sim80	3216	1	1	1	0	0	2	0	0
sim80	3356	1	1	1	1	0	2	0	0
sim80	3397	0	0	0	0	0	4	0	0
sim80	3439	0	0	0	0	0	0	0	1
sim80	3698	0	0	0	0	0	7	1	0
sim80	3730	0	0	0	0	0	5	1	0
sim80	3914	1	1	0	0	0	2	0	0
sim80	3948	1	1	1	1	0	2	0	0
sim80	4004	1	1	1	0	0	2	0	0
sim80	4045	1	1	1	0	0	2	0	0
sim80	4071	0	0	0	0	0	5	1	0
sim80	4184	0	0	0	0	0	6	1	0
sim80	4322	0	0	0	0	0	46	1	0
sim80	4327	1	1	1	0	0	2	0	0
sim80	4628	1	1	1	1	0	2	0	0
sim80	4629	0	0	0	0	0	7	1	0
sim80	4661	0	0	0	0	0	4	0	0
sim80	4690	1	1	1	0	0	2	0	0
sim80	5034	0	0	0	0	0	5	1	0
sim80	5137	1	1	1	0	0	2	0	0
sim80	5202	1	1	1	0	0	2	0	0
sim80	5290	2	2	2	1	2	2	0	0
sim80	5360	0	0	0	0	0	4	0	0
sim80	5425	0	0	0	0	0	4	0	0
sim80	5475	0	0	0	0	0	0	0	1
sim80	5549	0	0	0	0	0	12	1	0
sim80	5606	1	1	1	0	0	2	0	0
sim80	5710	0	0	0	0	0	6	1	0
sim80	5788	0	0	0	0	0	3	0	0
sim80	5905	0	0	0	0	0	4	0	0
sim80	5948	0	0	0	0	0	5	1	0
sim80	6000	2	2	2	0	0	2	0	0
sim80	6217	0	0	0	0	0	4	0	0
sim80	6261	1	1	1	0	0	2	0	0
sim80	6284	0	0	0	0	0	4	0	0
sim80	6464	0	0	0	0	0	5	1	0
sim80	6491	1	1	1	0	0	2	0	0
sim80	6666	0	0	0	0	0	4	0	0
sim80	6830	1	1	1	0	0	2	0	0
sim80	6868	1	1	0	0	0	2	0	0
sim80	6872	1	1	1	0	0	2	0	0
sim80	6905	0	0	0	0	0	6	1	0
sim80	6906	0	0	0	0	0	4	0	0
sim80	7027	0	0	0	0	0	6	1	0
sim80	7107	0	0	0	0	0	5	1	0
sim80	7157	1	1	0	1	0	2	0	0
sim80	7224	0	0	0	0	0	4	0	0
sim80	7257	0	0	0	0	0	4	0	0
sim80	7273	3	3	1	0	0	2	0	0
sim80	7277	1	1	1	0	0	2	0	0
sim80	7301	1	1	1	0	0	2	0	0
sim80	7403	1	1	1	0	0	2	0	0
sim80	7587	2	2	1	0	0	2	0	0
sim80	7773	0	0	0	0	0	4	0	0
sim80	7881	1	1	1	0	0	2	0	0
sim80	7994	1	1	1	0	0	2	0	0
sim80	8226	0	0	0	0	0	4	0	0
sim80	8273	0	0	0	0	0	5	1	0
sim80	8289	1	1	0	1	0	2	0	0
sim80	8404	0	0	0	0	0	7	1	0
sim80	8467	2	2	1	0	0	2	0	0
sim80	8476	0	0	0	0	0	6	1	0
sim80	8500	2	2	1	0	0	2	0	0
sim80	8560	0	0	0	0	0	6	1	0
sim80	8618	1	1	1	0	0	2	0	0
sim80	8715	1	1	1	0	0	2	0	0
sim80	8829	1	1	0	0	0	2	0	0
sim80	8985	0	0	0	0	0	7	1	0
sim80	9128	1	1	1	0	0	2	0	0
sim80	9139	1	1	1	0	0	2	0	0
sim80	9263	0	0	0	0	0	4	0	0
sim80	9344	1	1	1	0	0	2	0	0
sim80	9375	1	1	1	0	0	2	0	0
sim80	9468	0	0	0	0	0	0	0	1
sim80	9496	0	0	0	0	0	4	0	0
sim80	9582	0	0	0	0	0	4	0	0
sim80	9601	1	1	1	0	0	2	0	0
sim80	9631	0	0	0	0	0	4	0	0
sim80	9639	1	1	1	0	0	2	0	0
sim80	9720	0	0	0	0	0	6	1	0
sim80	9774	0	0	0	0	0	6	1	0
sim80	9859	0	0	0	0	0	5	1	0
sim80	9968	0	0	0	0	0	5	1	0
sim80	9969	0	0	0	0	0	5	1	0
sim80	10008	0	0	0	0	0	5	1	0
sim80	10137	0	0	0	0	0	5	1	0
sim80	10161	1	1	1	0	0	2	0	0
sim80	10257	1	1	1	0	0	2	0	0
sim80	10299	1	1	1	0	0	2	0	0
sim80	10300	1	1	1	0	0	2	0	0
sim80	10321	0	0	0	0	0	5	1	0
sim80	10349	1	1	0	0	0	2	0	0
sim80	10396	1	1	1	0	0	2	0	0
sim80	10642	1	1	1	0	0	2	0	0
sim80	10656	0	0	0	0	0	4	0	0
sim80	10799	1	1	1	1	0	2	0	0
sim80	10913	1	1	1	0	0	2	0	0
sim80	11076	0	0	0	0	0	4	0	0
sim80	11144	0	0	0	0	0	4	0	0
sim80	11230	0	0	0	0	0	5	1	0
sim80	11262	1	1	0	1	0	2	0	0
sim80	22871	1	1	1	0	0	2	0	0
sim80	23047	1	1	1	0	0	2	0	0
sim80	23049	0	0	0	0	0	1	0	1
sim80	23120	1	1	0	0	0	2	0	0
sim80	23154	1	1	1	0	0	2	0	0
sim80	23236	1	1	0	0	0	2	0	0
sim80	23239	1	1	0	0	0	2	0	0
sim80	23275	1	1	1	0	0	2	0	0
sim80	23683	1	1	0	0	0	2	0	0
sim80	25763	0	0	0	0	0	5	1	0
sim80	25802	0	0	0	0	0	5	1	0
sim80	26001	1	1	0	0	0	2	0	0
sim80	26013	0	0	0	0	0	7	1	0
sim80	26088	1	1	1	0	0	2	0	0
sim80	26682	0	0	0	0	0	4	0	0
sim80	27094	0	0	0	0	0	5	1	0
sim80	29097	1	1	0	0	0	2	0	0
sim80	30968	1	1	1	0	0	2	0	0
sim80	50838	0	0	0	0	0	4	0	0
sim80	51029	0	0	0	0	0	5	1	0
sim80	51059	1	1	1	0	0	2	0	0
sim80	51248	0	0	0	0	0	6	1	0
sim80	53371	1	1	1	0	0	2	0	0
sim80	53836	0	0	0	0	0	6	1	0
sim80	54437	3	2	2	0	0	2	0	0
sim80	54757	0	0	0	0	0	5	1	0
sim80	54877	1	1	1	0	0	2	0	0
sim80	54904	0	0	0	0	0	7	1	0
sim80	54915	0	0	0	0	0	6	1	0
sim80	54934	1	1	1	0	0	2	0	0
sim80	54976	1	1	1	0	0	2	0	0
sim80	55066	1	1	1	0	0	2	0	0
sim80	55362	0	0	0	0	0	6	1	0
sim80	55388	1	1	0	0	0	2	0	0
sim80	55526	2	2	1	0	0	2	0	0
sim80	55613	0	0	0	0	0	4	0	0
sim80	55621	1	1	0	0	0	2	0	0
sim80	55656	0	0	0	0	0	4	0	0
sim80	55660	1	1	1	0	0	2	0	0
sim80	55669	0	0	0	0	0	4	0	0
sim80	55689	0	0	0	0	0	5	1	0
sim80	55727	1	1	1	0	0	2	0	0
sim80	55816	0	0	0	0	0	4	0	0
sim80	55869	0	0	0	0	0	4	0	0
sim80	55870	1	1	1	0	0	2	0	0
sim80	56165	1	1	1	1	0	2	0	0
sim80	56849	0	0	0	0	0	5	1	0
sim80	56850	0	0	0	0	0	5	1	0
sim80	57116	0	0	0	0	0	4	0	0
sim80	57492	1	1	1	1	0	2	0	0
sim80	57502	0	0	0	0	0	4	0	0
sim80	57508	0	0	0	0	0	5	1	0
sim80	57532	0	0	0	0	0	4	0	0
sim80	57599	1	1	1	0	0	2	0	0
sim80	57630	1	1	0	0	0	2	0	0
sim80	57863	0	0	0	0	0	5	1	0
sim80	60676	1	1	1	0	0	2	0	0
sim80	64137	1	1	1	0	0	2	0	0
sim80	64928	0	0	0	0	0	4	0	0
sim80	65125	0	0	0	0	0	5	1	0
sim80	79819	1	1	0	0	0	2	0	0
sim80	79837	2	1	1	0	0	2	0	0
sim80	79895	1	1	0	0	0	2	0	0
sim80	79939	0	0	0	0	0	5	1	0
sim80	80003	0	0	0	0	0	1	0	1
sim80	80258	0	0	0	0	0	5	1	0
sim80	80308	0	0	0	0	0	5	1	0
sim80	80728	0	0	0	0	0	5	1	0
sim80	81490	1	1	1	0	0	2	0	0
sim80	81494	0	0	0	0	0	4	0	0
sim80	81792	1	1	1	0	0	2	0	0
sim80	81849	1	1	1	0	0	2	0	0
sim80	81871	1	1	0	0	0	2	0	0
sim80	83416	0	0	0	0	0	4	0	0
sim80	83737	0	0	0	0	0	5	1	0
sim80	83740	0	0	0	0	0	4	0	0
sim80	83940	0	0	0	0	0	6	1	0
sim80	84070	0	0	0	0	0	10	1	0
sim80	84083	1	1	1	0	0	2	0	0
sim80	84133	1	1	1	0	0	2	0	0
sim80	84162	1	1	1	0	0	2	0	0
sim80	84193	1	1	1	0	0	2	0	0
sim80	84366	0	0	0	0	0	4	0	0
sim80	84665	1	1	1	0	0	2	0	0
sim80	89796	1	1	1	0	0	2	0	0
sim80	90249	1	1	1	0	0	2	0	0
sim80	90293	0	0	0	0	0	4	0	0
sim80	91304	1	1	1	0	0	2	0	0
sim80	91966	0	0	0	0	0	5	1	0
sim80	93109	0	0	0	0	0	5	1	0
sim80	93661	1	1	0	0	0	2	0	0
sim80	93986	0	0	0	0	0	4	0	0
sim80	114784	2	1	1	0	0	2	0	0
sim80	115749	1	1	1	0	0	2	0	0
sim80	115908	0	0	0	0	0	5	1	0
sim80	120114	1	1	1	0	0	2	0	0
sim80	120892	2	2	1	0	0	2	0	0
sim80	124460	1	1	1	0	0	2	0	0
sim80	127062	1	1	0	1	0	2	0	0
sim80	131890	0	0	0	0	0	4	0	0
sim80	132321	1	1	0	1	0	2	0	0
sim80	132660	1	1	1	0	0	2	0	0
sim80	136853	0	0	0	0	0	5	1	0
sim80	137797	0	0	0	0	0	8	1	0
sim80	138046	1	1	1	0	0	2	0	0
sim80	138805	1	1	1	1	0	2	0	0
sim80	139596	0	0	0	0	0	5	1	0
sim80	139628	0	0	0	0	0	5	1	0
sim80	140432	0	0	0	0	0	6	1	0
sim80	140462	0	0	0	0	0	5	1	0
sim80	140690	0	0	0	0	0	5	1	0
sim80	144406	0	0	0	0	0	5	1	0
sim80	146909	1	1	1	0	0	2	0	0
sim80	147409	1	1	1	0	0	2	0	0
sim80	147746	1	1	1	0	0	2	0	0
sim80	148979	1	1	1	0	0	2	0	0
sim80	149018	0	0	0	0	0	4	0	0
sim80	149373	0	0	0	0	0	4	0	0
sim80	154064	0	0	0	0	0	4	0	0
sim80	158521	1	0	0	0	0	2	0	0
sim80	158787	0	0	0	0	0	5	1	0
sim80	158931	0	0	0	0	0	5	1	0
sim80	159013	0	0	0	0	0	4	0	0
sim80	159091	0	0	0	0	0	6	1	0
sim80	162540	1	1	1	0	0	2	0	0
sim80	162993	1	1	0	1	0	2	0	0
sim80	163115	2	2	0	0	0	2	0	0
sim80	167465	1	1	1	1	0	2	0	0
sim80	195828	1	1	1	0	0	2	0	0
sim80	196441	1	1	0	0	0	2	0	0
sim80	196541	0	0	0	0	0	6	1	0
sim80	197358	0	0	0	0	0	4	0	0
sim80	203238	1	1	1	0	0	2	0	0
sim80	220064	0	0	0	0	0	4	0	0
sim80	246175	1	1	1	0	0	2	0	0
sim80	254158	0	0	0	0	0	4	0	0
sim80	257160	1	1	1	0	0	2	0	0
sim80	257177	1	1	1	0	0	2	0	0
sim80	257240	0	0	0	0	0	5	1	0
sim80	266629	1	1	1	0	0	2	0	0
sim80	283685	0	0	0	0	0	4	0	0
sim80	284759	0	0	0	0	0	4	0	0
sim80	285498	1	1	1	1	0	2	0	0
sim80	286514	0	0	0	0	0	5	1	0
sim80	340273	1	1	1	1	0	2	0	0
sim80	340359	0	0	0	0	0	5	1	0
sim80	346528	0	0	0	0	0	4	0	0
sim80	347902	0	0	0	0	0	5	1	0
sim80	353144	0	0	0	0	0	5	1	0
sim80	353332	0	0	0	0	0	0	0	1
sim80	389015	1	1	1	1	0	2	0	0
sim80	390167	0	0	0	0	0	4	0	0
sim80	390538	1	1	0	0	1	2	0	0
sim80	390937	0	0	0	0	0	4	0	0
sim80	391189	0	0	0	0	0	4	0	0
sim80	391211	1	1	0	0	1	2	0	0
sim80	392509	0	0	0	0	0	5	1	0
sim80	401612	0	0	0	0	0	5	1	0
sim80	440695	0	0	0	0	0	5	1	0
sim80	441061	0	0	0	0	0	4	0	0
sim80	493860	0	0	0	0	0	5	1	0
sim80	548313	0	0	0	0	0	4	0	0
sim80	642475	1	1	0	0	0	2	0	0
sim80	642658	0	0	0	0	0	6	1	0
sim80	646625	0	0	0	0	0	4	0	0
sim80	653604	1	1	1	0	0	2	0	0
sim80	654463	0	0	0	0	0	5	1	0
sim80	728858	0	0	0	0	0	4	0	0
sim80	729330	1	1	1	1	0	2	0	0
sim80	729447	0	0	0	0	0	0	0	1
sim81	71	0	0	0	0	0	6	1	0
sim81	123	0	0	0	0	0	6	1	0
sim81	213	0	0	0	0	0	6	1	0
sim81	223	0	0	0	0	0	4	0	0
sim81	269	0	0	0	0	0	6	1	0
sim81	333	0	0	0	0	0	6	1	0
sim81	339	0	0	0	0	0	9	1	0
sim81	397	0	0	0	0	0	7	1	0
sim81	408	0	0	0	0	0	6	1	0
sim81	460	0	0	0	0	0	3	0	0
sim81	463	1	1	1	1	0	2	0	0
sim81	514	0	0	0	0	0	6	1	0
sim81	537	0	0	0	0	0	7	1	0
sim81	586	0	0	0	0	0	7	1	0
sim81	622	0	0	0	0	0	6	1	0
sim81	675	0	0	0	0	0	0	0	1
sim81	680	0	0	0	0	0	7	1	0
sim81	777	0	0	0	0	0	3	0	0
sim81	790	0	0	0	0	0	6	1	0
sim81	862	0	0	0	0	0	6	1	0
sim81	940	0	0	0	0	0	3	0	0
sim81	1124	0	0	0	0	0	6	1	0
sim81	1137	0	0	0	0	0	6	1	0
sim81	1261	0	0	0	0	0	0	0	1
sim81	1290	0	0	0	0	0	3	0	0
sim81	1346	0	0	0	0	0	16	1	0
sim81	1395	0	0	0	0	0	6	1	0
sim81	1510	0	0	0	0	0	14	1	0
sim81	1513	0	0	0	0	0	8	1	0
sim81	1545	0	0	0	0	0	6	1	0
sim81	1576	0	0	0	0	0	17	1	0
sim81	1594	0	0	0	0	0	6	1	0
sim81	1641	0	0	0	0	0	10	1	0
sim81	1675	0	0	0	0	0	6	1	0
sim81	1717	0	0	0	0	0	6	1	0
sim81	1794	0	0	0	0	0	8	1	0
sim81	1852	0	0	0	0	0	6	1	0
sim81	1869	0	0	0	0	0	6	1	0
sim81	1896	0	0	0	0	0	6	1	0
sim81	2091	0	0	0	0	0	10	1	0
sim81	2277	0	0	0	0	0	6	1	0
sim81	2543	0	0	0	0	0	23	1	0
sim81	2646	1	1	0	1	0	2	0	0
sim81	2652	0	0	0	0	0	6	1	0
sim81	2664	0	0	0	0	0	7	1	0
sim81	2774	0	0	0	0	0	0	0	1
sim81	2831	0	0	0	0	0	25	1	0
sim81	2833	0	0	0	0	0	6	1	0
sim81	2875	0	0	0	0	0	7	1	0
sim81	2885	0	0	0	0	0	6	1	0
sim81	2911	0	0	0	0	0	4	0	0
sim81	2937	0	0	0	0	0	6	1	0
sim81	2940	0	0	0	0	0	6	1	0
sim81	3070	0	0	0	0	0	4	0	0
sim81	3169	0	0	0	0	0	10	1	0
sim81	3207	0	0	0	0	0	6	1	0
sim81	3208	0	0	0	0	0	6	1	0
sim81	3234	0	0	0	0	0	7	1	0
sim81	3251	0	0	0	0	0	7	1	0
sim81	3265	1	1	0	0	1	2	0	0
sim81	3308	0	0	0	0	0	5	0	0
sim81	3346	0	0	0	0	0	6	1	0
sim81	3439	0	0	0	0	0	0	0	1
sim81	3447	0	0	0	0	0	7	1	0
sim81	3631	0	0	0	0	0	6	1	0
sim81	3646	0	0	0	0	0	7	1	0
sim81	3654	0	0	0	0	0	6	1	0
sim81	3676	0	0	0	0	0	3	0	0
sim81	3696	0	0	0	0	0	4	0	0
sim81	3741	0	0	0	0	0	10	1	0
sim81	3745	0	0	0	0	0	6	1	0
sim81	3846	0	0	0	0	0	6	1	0
sim81	3911	0	0	0	0	0	6	1	0
sim81	3915	1	1	0	0	0	2	0	0
sim81	4062	0	0	0	0	0	6	1	0
sim81	4068	0	0	0	0	0	6	1	0
sim81	4117	0	0	0	0	0	6	1	0
sim81	4191	0	0	0	0	0	7	1	0
sim81	4300	0	0	0	0	0	0	0	1
sim81	4303	0	0	0	0	0	7	1	0
sim81	4345	0	0	0	0	0	6	1	0
sim81	4609	0	0	0	0	0	6	1	0
sim81	4703	0	0	0	0	0	3	0	0
sim81	4715	0	0	0	0	0	7	1	0
sim81	4760	0	0	0	0	0	6	1	0
sim81	4889	0	0	0	0	0	9	1	0
sim81	4908	0	0	0	0	0	8	1	0
sim81	4967	0	0	0	0	0	6	1	0
